4300034;Acegua
4300059;Agua Santa
4300109;Agudo
4300208;Ajuricaba
4300307;Alecrim
4300406;Alegrete
4300455;Alegria
4300471;Almirante Tamandare do Sul
4300505;Alpestre
4300554;Alto Alegre
4300570;Alto Feliz
4300604;Alvorada
4300638;Amaral Ferrador
4300646;Ametista do Sul
4300661;Andre da Rocha
4300703;Anta Gorda
4300802;Antonio Prado
4300851;Arambare
4300877;Ararica
4300901;Aratiba
4301008;Arroio do Meio
4301073;Arroio do Padre
4301057;Arroio do Sal
4301107;Arroio dos Ratos
4301206;Arroio do Tigre
4301305;Arroio Grande
4301404;Arvorezinha
4301503;Augusto Pestana
4301552;Aurea
4301602;Bage
4301636;Balneario Pinhal
4301651;Barao
4301701;Barao de Cotegipe
4301750;Barao do Triunfo
4301800;Barracao
4301859;Barra do Guarita
4301875;Barra do Quarai
4301909;Barra do Ribeiro
4301925;Barra do Rio Azul
4301958;Barra Funda
4302006;Barros Cassal
4302055;Benjamin Constant do Sul
4302105;Bento Goncalves
4302154;Boa Vista das Missoes
4302204;Boa Vista do Burica
4302220;Boa Vista do Cadeado
4302238;Boa Vista do Incra
4302253;Boa Vista do Sul
4302303;Bom Jesus
4302352;Bom Principio
4302378;Bom Progresso
4302402;Bom Retiro do Sul
4302451;Boqueirao do Leao
4302501;Bossoroca
4302584;Bozano
4302600;Braga
4302659;Brochier
4302709;Butia
4302808;Cacapava do Sul
4302907;Cacequi
4303004;Cachoeira do Sul
4303103;Cachoeirinha
4303202;Cacique Doble
4303301;Caibate
4303400;Caicara
4303509;Camaqua
4303558;Camargo
4303608;Cambara do Sul
4303673;Campestre da Serra
4303707;Campina das Missoes
4303806;Campinas do Sul
4303905;Campo Bom
4304002;Campo Novo
4304101;Campos Borges
4304200;Candelaria
4304309;Candido Godoi
4304358;Candiota
4304408;Canela
4304507;Cangucu
4304606;Canoas
4304614;Canudos do Vale
4304622;Capao Bonito do Sul
4304630;Capao da Canoa
4304655;Capao do Cipo
4304663;Capao do Leao
4304689;Capela de Santana
4304697;Capitao
4304671;Capivari do Sul
4304713;Caraa
4304705;Carazinho
4304804;Carlos Barbosa
4304853;Carlos Gomes
4304903;Casca
4304952;Caseiros
4305009;Catuipe
4305108;Caxias do Sul
4305116;Centenario
4305124;Cerrito
4305132;Cerro Branco
4305157;Cerro Grande
4305173;Cerro Grande do Sul
4305207;Cerro Largo
4305306;Chapada
4305355;Charqueadas
4305371;Charrua
4305405;Chiapetta
4305439;Chui
4305447;Chuvisca
4305454;Cidreira
4305504;Ciriaco
4305587;Colinas
4305603;Colorado
4305702;Condor
4305801;Constantina
4305835;Coqueiro Baixo
4305850;Coqueiros do Sul
4305871;Coronel Barros
4305900;Coronel Bicaco
4305934;Coronel Pilar
4305959;Cotipora
4305975;Coxilha
4306007;Crissiumal
4306056;Cristal
4306072;Cristal do Sul
4306130;Cruzaltense
4306106;Cruz Alta
4306205;Cruzeiro do Sul
4306304;David Canabarro
4306320;Derrubadas
4306353;Dezesseis de Novembro
4306379;Dilermando de Aguiar
4306403;Dois Irmaos
4306429;Dois Irmaos das Missoes
4306452;Dois Lajeados
4306502;Dom Feliciano
4306551;Dom Pedro de Alcantara
4306601;Dom Pedrito
4306700;Dona Francisca
4306734;Doutor Mauricio Cardoso
4306759;Doutor Ricardo
4306767;Eldorado do Sul
4306809;Encantado
4306908;Encruzilhada do Sul
4306924;Engenho Velho
4306932;Entre-Ijuis
4306957;Entre Rios do Sul
4306973;Erebango
4307005;Erechim
4307054;Ernestina
4307203;Erval Grande
4307302;Erval Seco
4307401;Esmeralda
